"Y","Trt","Time","X_1","X_2","X_3","X_4","X_5","X_6","X_7","X_8","ID"
15.5387659072876,1,0,11.4948225922724,0.725425950196592,0.91735589702316,4.8698394841308,6.58603371430683,0.52212773618274,0.0692901545076195,9.10901835725139,260005
15.0797595977783,1,1,11.5027741139139,0.784129119031607,0.91735589702316,4.8698394841308,6.58603371430683,0.52212773618274,0.0692901545076195,9.10901835725139,260005
17.8669147491455,1,0,10.5063817441185,0.76416539050536,0.780950752393981,5.93410022971841,4.53152364581979,0.521488828089375,0.0772058823529412,8.60680535010592,260010
15.7973575592041,1,1,10.5150449960561,0.820689655172414,0.780950752393981,5.93410022971841,4.53152364581979,0.521488828089375,0.0772058823529412,8.60680535010592,260010
16.1941165924072,1,0,9.84341902607001,0.629508196721312,0.333276469919254,7.30693400244759,2.46809953147162,0.502445126805413,0.0868304332992153,8.4570333365789,260020
14.9206686019897,1,1,9.86396679437384,0.612676056338028,0.333276469919254,7.30693400244759,2.46809953147162,0.502445126805413,0.0868304332992153,8.4570333365789,260020
14.80064868927,1,0,10.0880150078792,0.485955056179775,0.74769610653027,5.30529298028446,4.72366408003588,0.517835883416376,0.0749592133691962,8.53764266828365,260030
13.3157434463501,1,1,10.1045490807041,0.637770897832817,0.74769610653027,5.30529298028446,4.72366408003588,0.517835883416376,0.0749592133691962,8.53764266828365,260030
15.5900745391846,1,0,10.4728556319142,0.533575317604356,0.566550838495241,6.27908411760656,4.12794051165062,0.498111497205016,0.0861761595407161,8.36440558218602,260040
13.7542715072632,1,1,10.4923847117223,0.594704684317719,0.566550838495241,6.27908411760656,4.12794051165062,0.498111497205016,0.0861761595407161,8.36440558218602,260040
18.0885276794434,1,0,10.6523532218524,0.366013071895425,0.610513234745868,6.78671695060508,3.81573234510986,0.511221573257114,0.102249285447993,8.3453010586128,260050
15.7857646942139,1,1,10.6650174184573,0.419642857142857,0.610513234745868,6.78671695060508,3.81573234510986,0.511221573257114,0.102249285447993,8.3453010586128,260050
