"Y","Trt","Time","X_1","X_2","X_3","ID"
15.6668643773137,1,-1,0.72542595,0.917355897,11.49482259,260005
15.53876591,1,0,0.72542595,0.917355897,11.49482259,260005
15.0797596,1,1,0.784129119,0.917355897,11.50277411,260005
17.5375903680695,1,-1,0.764165391,0.780950752,10.50638174,260010
17.86691475,1,0,0.764165391,0.780950752,10.50638174,260010
15.79735756,1,1,0.820689655,0.780950752,10.515045,260010
15.9463087248322,1,-1,0.629508197,0.33327647,9.843419026,260020
16.19411659,1,0,0.629508197,0.33327647,9.843419026,260020
14.9206686,1,1,0.612676056,0.33327647,9.863966794,260020
15.1832899924503,1,-1,0.485955056,0.747696107,10.08801501,260030
14.80064869,1,0,0.485955056,0.747696107,10.08801501,260030
13.31574345,1,1,0.637770898,0.747696107,10.10454908,260030
14.0373949339585,1,-1,0.533575318,0.566550838,10.47285563,260040
15.59007454,1,0,0.533575318,0.566550838,10.47285563,260040
13.75427151,1,1,0.594704684,0.566550838,10.49238471,260040
18.9011616834889,1,-1,0.366013072,0.610513235,10.65235322,260050
18.08852768,1,0,0.366013072,0.610513235,10.65235322,260050
15.78576469,1,1,0.419642857,0.610513235,10.66501742,260050
12.7163546450018,1,-1,0.540229885,0.564648594,9.56472269,260060
12.20795631,1,0,0.540229885,0.564648594,9.56472269,260060
13.3166008,1,1,0.591623037,0.564648594,9.577133949,260060
14.0683018670572,1,-1,0.571194763,0.541146599,10.55184655,260070
15.97469139,1,0,0.571194763,0.541146599,10.55184655,260070
11.94458961,1,1,0.617067834,0.541146599,10.55218638,260070
11.7708834726294,1,-1,0.564853556,0.571556391,10.03749383,260080
10.45128536,1,0,0.564853556,0.571556391,10.03749383,260080
10.27097893,1,1,0.625531915,0.571556391,10.03828065,260080
15.0742629128796,1,-1,0.578635015,0.731346005,10.02570519,260090
14.91150475,1,0,0.578635015,0.731346005,10.02570519,260090
13.78030968,1,1,0.653846154,0.731346005,10.02945919,260090
15.225107416402,1,-1,0.547770701,0.596647716,9.287116211,260100
14.53972912,1,0,0.547770701,0.596647716,9.287116211,260100
13.23042965,1,1,0.645833333,0.596647716,9.302463661,260100
18.4141105881136,1,-1,0.687898089,0.840934126,9.882366056,260105
16.03513336,1,0,0.687898089,0.840934126,9.882366056,260105
14.58049583,1,1,0.726643599,0.840934126,9.905784912,260105
18.8143018479219,1,-1,0.729271357,0.60681483,11.31813854,260110
19.34362793,1,0,0.729271357,0.60681483,11.31813854,260110
18.07971001,1,1,0.615230461,0.60681483,11.33004775,260110
15.9912346398158,1,-1,0.651423641,0.910964778,11.19372521,260120
15.94815159,1,0,0.651423641,0.910964778,11.19372521,260120
14.00170708,1,1,0.719764012,0.910964778,11.20032209,260120
13.3106559195445,1,-1,0.586826347,0.891515341,9.533148246,260130
12.09268665,1,0,0.586826347,0.891515341,9.533148246,260130
10.6017189,1,1,0.668918919,0.891515341,9.553291575,260130
20.6492485769405,1,-1,0.57629108,0.834282628,10.64789803,260140
20.23560715,1,0,0.57629108,0.834282628,10.64789803,260140
17.07681084,1,1,0.581137309,0.834282628,10.65327496,260140
11.8875774815318,1,-1,0.592105263,0.703866819,9.378647517,260150
12.84543228,1,0,0.592105263,0.703866819,9.378647517,260150
12.44743443,1,1,0.527027027,0.703866819,9.387733136,260150
15.9574468085106,1,-1,0.647887324,0.621241298,9.937067386,260160
17.1638546,1,0,0.647887324,0.621241298,9.937067386,260160
16.34745598,1,1,0.689349112,0.621241298,9.936535407,260160
15.7672692317962,1,-1,0.623322148,0.80396786,11.22776022,260170
15.85338306,1,0,0.623322148,0.80396786,11.22776022,260170
13.84729576,1,1,0.642105263,0.80396786,11.23491646,260170
15.1210488216842,1,-1,0.661375661,0.309256019,9.432443382,260180
15.13574123,1,0,0.661375661,0.309256019,9.432443382,260180
12.04338837,1,1,0.682119205,0.309256019,9.440578696,260180
12.6550744855762,1,-1,0.543307087,0.84782164,11.0071703,260190
12.63576794,1,0,0.543307087,0.84782164,11.0071703,260190
11.21157932,1,1,0.64254062,0.84782164,11.00988612,260190
14.4360166381209,1,-1,0.550898204,0.364753399,10.52015857,260200
13.52044296,1,0,0.550898204,0.364753399,10.52015857,260200
14.76578426,1,1,0.568058076,0.364753399,10.53398776,260200
14.4479935692679,1,-1,0.47976012,0.654440367,10.76899013,260210
14.03501415,1,0,0.47976012,0.654440367,10.76899013,260210
11.80805588,1,1,0.439716312,0.654440367,10.77876877,260210
12.2114591920857,1,-1,0.657620042,0.40170782,10.56808093,260220
12.32186031,1,0,0.657620042,0.40170782,10.56808093,260220
10.07064915,1,1,0.698979592,0.40170782,10.57070135,260220
15.8539452033327,1,-1,0.458265139,0.697652132,10.54865174,260230
16.02580833,1,0,0.458265139,0.697652132,10.54865174,260230
15.77676296,1,1,0.454242928,0.697652132,10.54715558,260230
19.7646013768599,1,-1,0.56424581,0.402985075,9.104646467,260240
19.89552116,1,0,0.56424581,0.402985075,9.104646467,260240
17.92274284,1,1,0.559006211,0.402985075,9.102755161,260240
16.7470525187567,1,-1,0.651785714,0.463391269,8.917444732,260250
15.01139259,1,0,0.651785714,0.463391269,8.917444732,260250
10.98459435,1,1,0.695121951,0.463391269,8.917846743,260250
15.5090469440507,1,-1,0.447293447,0.777423639,10.79026708,260260
14.46051121,1,0,0.447293447,0.777423639,10.79026708,260260
12.36428833,1,1,0.512355848,0.777423639,10.81222987,260260
14.6126488325344,1,-1,0.583783784,0.631490787,9.470779708,260270
14.2581892,1,0,0.583783784,0.631490787,9.470779708,260270
13.44912434,1,1,0.685714286,0.631490787,9.476543413,260270
15.4157921401172,1,-1,0.420932878,0.406774782,10.93137332,260280
15.72366428,1,0,0.420932878,0.406774782,10.93137332,260280
14.75479412,1,1,0.466426859,0.406774782,10.9529096,260280
17.4303601288796,1,-1,0.771057631,0.906812593,12.19799511,260290
15.91806126,1,0,0.771057631,0.906812593,12.19799511,260290
15.07823372,1,1,0.785714286,0.906812593,12.21916655,260290
