"BATCH","Eff1","Eff2","Eff3","SE1","SE2","SE3","VAR11","VAR12","VAR13","VAR21","VAR22","VAR23","VAR31","VAR32","VAR33"
104,-3.01349582473314,-3.00756957198717,-2.55175203301782,0.870841437115092,0.355462423624149,0.314141775321053,0.758364808596679,0.258078926334189,0.247988723421252,0.258078926334189,0.126353534608754,0.104687240888319,0.247988723421252,0.104687240888319,0.098685055001863
105,-2.73696120691397,-2.30837818566506,-2.18826180629934,0.705999405673816,0.181544748181116,0.184903419287067,0.498435160811782,0.0781844465798946,0.0837265434078844,0.0781844465798946,0.0329584955921448,0.0302766030387892,0.0837265434078844,0.0302766030387892,0.0341892744640487
106,-2.51060472750018,-2.54501504822461,-2.37198442485935,0.588105482429912,0.20785222248313,0.322729830068947,0.345868058464119,0.0931225477361848,0.178815711033057,0.0931225477361848,0.0432025463911767,0.0572739776556562,0.178815711033057,0.0572739776556562,0.104154543216331
107,-1.98077589855527,-2.3167618064771,-2.36388708656125,0.222175053891257,0.184937405456701,0.218136137553113,0.0493617545715828,0.0171812164620536,0.0426884564546421,0.0171812164620536,0.0342018439370561,0.0206536334297911,0.0426884564546421,0.0206536334297911,0.0475833745065905
108,-3.74248607835307,-3.02170060198945,-7.00502328758076,1.84462279892266,1.0998063701149,4.55653764961699,3.40263327030526,1.99707065370697,8.3882002015308,1.99707065370697,1.20957405174531,4.91712891135968,8.3882002015308,4.91712891135968,20.7620353523771
109,-2.34715735228828,-2.73757310004088,-2.36958024978384,0.274251856155621,0.446478574155505,0.227966136046964,0.0752140806048034,0.0351577176244913,0.0314639014210895,0.0351577176244913,0.199343117179932,0.0889891185513184,0.0314639014210895,0.0889891185513184,0.0519685591841831
110,-1.98112194418227,-2.57227877360259,-2.40061941003178,0.179324186644166,0.290817620621051,0.270628996042831,0.0321571639155916,0.0375836916639443,0.0387844248068774,0.0375836916639443,0.0845748884636898,0.0688404084808651,0.0387844248068774,0.0688404084808651,0.0732400534991509
111,-2.7545342876327,-2.50140428671469,-2.66764635005809,0.722095045509304,0.175379937157897,0.350279329701098,0.521421254749083,0.0544042301903476,0.238653811145688,0.0544042301903476,0.0307581223575078,0.0409291261828843,0.238653811145688,0.0409291261828843,0.122695608815851
112,-1.40221747010075,-2.38006260130935,-1.82770042202282,0.177008598685901,0.159545741531356,0.159197014649669,0.0313320440087462,0.0165916173505343,0.022646155516735,0.0165916173505343,0.0254548436407901,0.0217350872472509,0.022646155516735,0.0217350872472509,0.0253436894733669
113,-2.13528764121804,-2.38630549320135,-2.12451102438797,0.236302969606366,0.158830426200349,0.16090394253831,0.0558390934447872,0.0225101829738141,0.0255623910014503,0.0225101829738141,0.0252271042869845,0.0234639552246842,0.0255623910014503,0.0234639552246842,0.0258900787243718
114,-0.902590386199593,-2.95069101917456,-2.28578699837599,0.49547373291194,0.544446240421308,0.296475080037954,0.245494220005692,-0.219273190983803,-0.00509946337766351,-0.219273190983803,0.296421708708896,0.0313661967452644,-0.00509946337766351,0.0313661967452644,0.0878974730835114
115,-2.34938940901701,-2.62934694534539,-2.36958036393199,0.514799388664072,0.215668113821968,0.196144500577182,0.265018410568902,0.0664975234256849,0.0628730893717003,0.0664975234256849,0.0465127353195254,0.0385886521096648,0.0628730893717003,0.0385886521096648,0.0384726651066722
116,-2.16894295600118,-2.25500378301267,-2.1696710639024,0.249411760314184,0.156452820428469,0.167987246318564,0.0622062261830201,0.0208546654365641,0.0324160609150337,0.0208546654365641,0.0244774850200227,0.0230221078870403,0.0324160609150337,0.0230221078870403,0.028219714925694
117,-3.47940084522416,-2.6636192256541,-2.09370616618743,1.19516564786004,0.519619055755776,0.16570827477752,1.4284209258247,0.555146321473453,0.0814765611620122,0.555146321473453,0.270003963104524,0.0441111340211391,0.0814765611620122,0.0441111340211391,0.0274592323297422
118,-2.37087658616731,-3.15145317134078,-3.00233345353961,0.37383356036289,0.757797513172711,0.614874630249576,0.139751530853594,0.140485823490584,0.177376594973508,0.140485823490584,0.574257070970746,0.430192617751261,0.177376594973508,0.430192617751261,0.378070810924552
119,-1.63931399706385,-2.80232148956739,-2.21350506246071,0.194022234722912,0.256912287909998,0.18125498344443,0.0376446275668726,0.00962288250226512,0.0271040084338285,0.00962288250226512,0.0660039236791495,0.026351884605535,0.0271040084338285,0.026351884605535,0.0328533690234407
120,-1.96867945183394,-1.54340899251939,-1.97968118267931,0.180302244688575,0.328423052631592,0.172031457696068,0.0325088994397388,0.00141426619208454,0.0251096618049372,0.00141426619208454,0.107861701499853,0.027845827176343,0.0251096618049372,0.027845827176343,0.0295948224370341
121,-2.2748284211458,-2.49331664945654,-1.27164640749159,0.57939625914731,0.288762368027749,1.47255447286619,0.335700025113897,0.114306934381439,0.554396496386115,0.114306934381439,0.0833837051889934,0.362893611328283,0.554396496386115,0.362893611328283,2.16841667555823
122,-2.41560246956178,-2.33048679777533,-2.10680933173042,0.735030348425245,0.180810540173244,0.216316433424864,0.540269613106136,0.0678242702937799,0.103852742615457,0.0678242702937799,0.0326924514377401,0.0341478693686274,0.103852742615457,0.0341478693686274,0.0467927993696535
123,-3.5009709197263,-2.56441510069338,-2.57535761535872,1.0926940511397,0.212840659754531,0.362280051134797,1.19398028939609,0.168834399351633,0.370141664230205,0.168834399351633,0.0453011464447442,0.0690348569505349,0.370141664230205,0.0690348569505349,0.131246835450231
124,-2.74543219290028,-4.24787972174998,-2.47916220413544,0.570873647093216,1.27044371143792,0.211272759259645,0.32589672094551,0.661393317620047,0.0864697089272644,0.661393317620047,1.61402722393217,0.196314394409259,0.0864697089272644,0.196314394409259,0.044636178805184
125,-4.37153405387365,-3.13085829465675,-3.40981002143882,1.71795175109389,0.54187871928489,0.999576805938176,2.95135821908657,0.843256624488401,1.68622291755454,0.843256624488401,0.293632546413832,0.498004711951564,1.68622291755454,0.498004711951564,0.999153790969567
126,-2.67576411909423,-3.24087433157588,-2.63598137188557,0.488137611929353,0.769878194916746,0.427969467071323,0.238278328180091,0.331169825115492,0.198035663996039,0.331169825115492,0.592712435008267,0.318131721490978,0.198035663996039,0.318131721490978,0.183157864745313
127,-1.70536331842282,-2.34878763800764,-2.04121565122842,0.226034038952489,0.186702548458468,0.175812419537078,0.0510913867651755,0.010826731056022,0.0313250554390682,0.010826731056022,0.0348578416008867,0.0202687981093561,0.0313250554390682,0.0202687981093561,0.0309100068634815
128,-1.89768131969102,-2.44922468023402,-1.99059417219985,0.203739548606563,0.168978938942518,0.175810398720481,0.0415098036664062,0.0256807773357282,0.0307659386443552,0.0256807773357282,0.0285538818061391,0.0272770002260266,0.0307659386443552,0.0272770002260266,0.0309092962982545
129,-1.18486474977195,-2.41947149679478,-1.95341044808213,0.479392877132821,0.178276471661198,0.163177673667056,0.229817530645684,-0.00994782221747444,0.0185402253222543,-0.00994782221747444,0.0317825003479658,0.0200197478187775,0.0185402253222543,0.0200197478187775,0.0266269531833922
130,-3.31032412419194,-2.53940106762711,-2.3161909063278,0.991858927117829,0.296234205979356,0.280018287888752,0.983784131303332,0.0950229980345385,0.235463796561652,0.0950229980345385,0.0877547047922195,0.0516805877816369,0.235463796561652,0.0516805877816369,0.078410241552148
131,-1.8249756298903,-2.19661940644483,-1.94270756143376,0.217441884968431,0.199448888356289,0.159997798650249,0.0472809733386243,0.0271083200094887,0.0189563673519449,0.0271083200094887,0.0397798590665595,0.0221357869818953,0.0189563673519449,0.0221357869818953,0.0255992955729256
132,-2.27645002024009,-2.03053802004853,-2.21297707587108,0.244250969937745,0.200432350349363,0.21233704169466,0.059658536315529,0.00628705866065298,0.0446854658608272,0.00628705866065298,0.0401731270665699,0.0092709718999752,0.0446854658608272,0.0092709718999752,0.0450870192756397
133,-2.47763263597092,-2.20895311655568,-2.56652021064481,0.437862336959036,0.180737969756395,0.400480804897778,0.191723426127229,0.0394299025291233,0.164089333486225,0.0394299025291233,0.0326662137116635,0.0469636798031615,0.164089333486225,0.0469636798031615,0.160384875091572
134,-10.5212988551525,-3.57394479560637,-5.0364991708636,7.88243997673064,1.26374127783346,3.15350900144218,62.1328599867613,9.88142579649994,24.7346817152261,9.88142579649994,1.59704201730016,3.96256258041185,24.7346817152261,3.96256258041185,9.94461902217687
135,-1.17779974031049,-2.1785323921766,-3.57144018712223,0.565087161420754,0.159577843516955,1.13273275341135,0.319323500002565,0.020725816604433,-0.461066690183023,0.020725816604433,0.0254650881415219,0.0234615712819779,-0.461066690183023,0.0234615712819779,1.28308349065086
136,-3.06420985531775,-3.31959199117807,-3.74932253398771,0.577093864086588,0.661883492882563,0.750559740965095,0.333037327966389,0.283299767843142,0.418299206381049,0.283299767843142,0.438089758150421,0.43423686762444,0.418299206381049,0.43423686762444,0.563339924757591
137,-1.63007572023923,-2.40821499539495,-1.92792917953283,0.311178881281728,0.174949810211095,0.233517089534945,0.0968322961557481,0.036795377054517,0.0676719167485243,0.036795377054517,0.0306074360928981,0.0347166822295489,0.0676719167485243,0.0347166822295489,0.0545302311048714
138,-1.56395482004714,-2.12863181336217,-1.87744595123744,0.244876595879183,0.169446782572836,0.166854203440812,0.0599645472093769,0.0186069833126989,0.0301776236205723,0.0186069833126989,0.0287122121242859,0.0201768964470189,0.0301776236205723,0.0201768964470189,0.0278403252058679
139,-1.86560439813429,-2.16301745213656,-2.1437346323379,0.173297781122103,0.177943035662557,0.182743380960073,0.0300321209418444,0.0206287113258504,0.0281001410913156,0.0206287113258504,0.0316637239408062,0.0225464876826203,0.0281001410913156,0.0225464876826203,0.0333951432847185
140,-2.15016041516889,-2.74731216979747,-2.62117274897576,0.630499488826695,0.279699951813453,0.372051642802413,0.397529605410724,0.0232599090035929,0.0355186471315392,0.0232599090035929,0.0782320630444478,0.0915076263270654,0.0355186471315392,0.0915076263270654,0.138422424911974
141,-2.33308734753956,-1.57232122341807,-1.73868832908247,0.473026357536852,0.504582397439808,0.289484515373121,0.223753934924582,-0.14584963867555,0.067530790712137,-0.14584963867555,0.254603395806104,0.014787233317215,0.067530790712137,0.014787233317215,0.0838012846408105
142,-2.243139497545,-2.46326585357375,-2.09657680036236,0.308346982112771,0.238370922927685,0.242283850552401,0.0950778613780536,0.0515986919666185,0.0631037372315197,0.0515986919666185,0.0568206968973966,0.0518347285619907,0.0631037372315197,0.0518347285619907,0.0587014642384984
143,-1.5568527177724,-11.4166353681202,-5.46519416088224,0.484713681813783,8.55116573274202,3.24534852900789,0.234947353337474,-3.58196461645453,-1.33260122800199,-3.58196461645453,73.1224353888214,27.7139107663041,-1.33260122800199,27.7139107663041,10.5322870747337
144,-2.22812432585718,-2.33276295332173,-1.94599643433121,0.359034373997242,0.206271723640022,0.182571968802134,0.128905681711592,0.0497998958018697,0.0484000246759614,0.0497998958018697,0.0425480239734255,0.0284847175647928,0.0484000246759614,0.0284847175647928,0.0333325237922875
145,-1.42483147579278,-2.0671424450468,-1.83326308542558,0.351582592317559,0.188443653830265,0.178546840336521,0.123610319220735,0.0516444891897115,0.0477382442296357,0.0516444891897115,0.0355110106689006,0.0304761028640923,0.0477382442296357,0.0304761028640923,0.0318789741941552
146,-2.16737477850768,-2.30810952524198,-2.30395923267283,0.325036995289933,0.182354645013685,0.222167428620638,0.105649048307108,0.0359808138534926,0.0590554686761276,0.0359808138534926,0.0332532165580671,0.0358570720228852,0.0590554686761276,0.0358570720228852,0.0493583663399061
147,-2.01376355469219,-2.1234252086779,-1.931934313429,0.185346897203566,0.165431872158795,0.175241408885461,0.0343534723029893,0.0177789530532675,0.0178603047701133,0.0177789530532675,0.0273677043259639,0.0247796208307516,0.0178603047701133,0.0247796208307516,0.0307095513881613
148,-1.92707422907117,-2.706753598439,-2.4749214249396,0.257492246062719,0.248282671885203,0.287115222099186,0.0663022567824239,-0.0132939252384818,0.00573054512470857,-0.0132939252384818,0.0616442851584553,0.0489075088020445,0.00573054512470857,0.0489075088020445,0.0824351507610649
149,-2.25334661974889,-2.24919435352034,-2.11057867447459,0.60478522631396,0.320062540224391,0.323086350711834,0.365765169967628,0.178095728792656,0.185018415624426,0.178095728792656,0.10244002965489,0.101012094245072,0.185018415624426,0.101012094245072,0.10438479001629
150,-1.95170813265937,-2.33134297165415,-2.05893426662236,0.167822575213592,0.17273298620274,0.172856980405368,0.0281644167513217,0.0183769159369631,0.0255700537686403,0.0183769159369631,0.029836684522516,0.0221830708909698,0.0255700537686403,0.0221830708909698,0.0298795356748617
151,-2.87073117973196,-2.43812714975716,-2.1709250964737,0.528745106612455,0.181392731734535,0.184536972404116,0.279571387766617,0.0361892246424525,0.0374969412308337,0.0361892246424525,0.0329033231261171,0.0262046042142717,0.0374969412308337,0.0262046042142717,0.0340538941840774
152,-2.03083590980518,-2.59913779787779,-2.4163232530519,0.178960643719338,0.296199955457532,0.318853999913027,0.03202691200044,0.0372639192460699,0.0410650816332337,0.0372639192460699,0.0877344136130441,0.082895837832966,0.0410650816332337,0.082895837832966,0.101667873260537
153,-1.52768745823362,-2.2907548283152,-2.17169718470553,0.217383442719183,0.250546253872622,0.168481147996808,0.0472555611684444,-0.00666194513300213,0.0147513211915875,-0.00666194513300213,0.0627734253296041,0.0278678988987084,0.0147513211915875,0.0278678988987084,0.0283858972303223
154,-2.2103529982809,-2.60782223384169,-1.97469619234621,0.242751385120325,0.177791593277084,0.164666198885472,0.0589282349778362,0.0334363279689274,0.0285047365607473,0.0334363279689274,0.0316098506400039,0.0241317431240322,0.0285047365607473,0.0241317431240322,0.02711495705539
155,-2.74313134435243,-2.22986027773765,-2.39400946407601,0.536801992690075,0.189860911423259,0.273701120603382,0.288156379356036,0.0240357431160712,0.116937691132223,0.0240357431160712,0.0360471656864708,0.0204201552162278,0.116937691132223,0.0204201552162278,0.0749123034195473
156,-1.81543888713519,-2.20093113545093,-1.84967966483492,0.181166348677026,0.156522914410822,0.171479892558155,0.0328212458929659,0.0198916143844153,0.0277451300254872,0.0198916143844153,0.0244994227356574,0.0229602213707117,0.0277451300254872,0.0229602213707117,0.0294053535517563
157,-2.25758333871855,-4.01560804307061,-3.30295767983877,0.465403525059228,1.33384119665084,1.11924146334054,0.216600441137555,0.582412491878292,0.49332664508688,0.582412491878292,1.77913233788293,1.47703720829021,0.49332664508688,1.47703720829021,1.25270145326067
158,-2.21701117537243,-2.16734816674428,-2.09992984472746,0.815807446303201,0.178758345176817,0.249320647508873,0.66554178944375,-0.000632678848878588,-0.0133433440319477,-0.000632678848878588,0.0319545459703541,0.0366121733497846,-0.0133433440319477,0.0366121733497846,0.0621607852742435
159,-4.22585961112483,-2.4072427168637,-2.42153262819523,1.57543494230251,0.29861025940506,0.409627756559591,2.48199525742771,0.358098075436931,0.577927873162828,0.358098075436931,0.089168087021957,0.110695507826095,0.577927873162828,0.110695507826095,0.167794898944043
160,-2.35706705049027,-2.38614184660688,-2.25527414522571,0.416041709345025,0.348019461047251,0.324177785346925,0.17309070391473,0.133789875469614,0.130826720384389,0.133789875469614,0.121117545267619,0.107460476271194,0.130826720384389,0.107460476271194,0.105091236512437
161,-1.9437317594288,-2.72793572325437,-2.73243763050507,0.212557862837602,0.282225397068639,0.435777933013485,0.0451808450540886,0.0435836131729176,0.0654184338227642,0.0435836131729176,0.079651174750551,0.115732424041998,0.0654184338227642,0.115732424041998,0.189902406901505
162,-1.93241608162233,-1.92490750856119,0.266286795496779,0.252341214969289,0.265465037761307,1.51681715559653,0.0636760887721769,-0.00719986392320406,-0.22460770492041,-0.00719986392320406,0.0704716862736123,0.319995192312831,-0.22460770492041,0.319995192312831,2.30073428351194
163,-1.42072458859218,-2.52241282301516,-1.62281956333986,0.393041902901386,0.322812517917515,0.298714636934723,0.154481937436342,-0.0519539868510776,0.110912366442656,-0.0519539868510776,0.104207921724246,-0.0372019036938785,0.110912366442656,-0.0372019036938785,0.0892304343190431
164,-1.98868541769685,-2.00410187166522,-1.89196654540844,0.20972778792599,0.161229949758234,0.18972597795801,0.0439857450283291,0.0169385332180813,0.0197191262607498,0.0169385332180813,0.0259950966990426,0.0264364961105736,0.0197191262607498,0.0264364961105736,0.0359959467121232
165,-1.99341455097074,-2.56052960350235,-2.1690246505117,0.162162461323312,0.23981619531754,0.161420489954458,0.0262966638624346,0.018907141442786,0.0226376131327791,0.018907141442786,0.0575118075365806,0.0247930985179534,0.0226376131327791,0.0247930985179534,0.0260565745771373
166,-3.5857840738513,-3.33293502501756,-3.00437656251887,1.41837297076631,0.529407483382919,0.739470398546676,2.01178188420044,0.552599967921589,1.03948713928695,0.552599967921589,0.280272283461835,0.297900701240385,1.03948713928695,0.297900701240385,0.54681647032678
167,-1.79237792263408,-2.32986157504948,-2.18852718088747,0.186385894005008,0.155392045086932,0.184889263206681,0.034739701484046,0.0183282503311809,0.0218819387753638,0.0183282503311809,0.0241466876762992,0.0195253326419,0.0218819387753638,0.0195253326419,0.0341840396491093
168,-1.93492172631263,-2.10356628409868,-1.91473507235183,0.202545804056405,0.243550335113195,0.212925380613262,0.0410248027408555,0.00975207901471922,0.0162615433677781,0.00975207901471922,0.0593167657337497,0.0456221476820258,0.0162615433677781,0.0456221476820258,0.0453372177093024
169,-1.84925444901617,-2.34304138048015,-1.77381345621804,0.190391404285665,0.212890132949113,0.180613136680126,0.0362488868258676,0.015452121315921,0.0324056954319194,0.015452121315921,0.0453222087070911,0.0173283739546431,0.0324056954319194,0.0173283739546431,0.032621105141434
170,-2.26150147174773,-1.89625574092902,-1.57843985249439,0.245721592824882,0.356832378145734,0.330428768572045,0.0603791011803973,-0.00337582266750746,-0.00641460028803109,-0.00337582266750746,0.12732934609314,0.113456631718269,-0.00641460028803109,0.113456631718269,0.109183171100038
171,-3.112499139755,-3.13211254877056,-2.61249444381143,0.920313533107166,0.62775156329061,0.424338479563331,0.846976999220194,0.511800226566378,0.360652181293056,0.511800226566378,0.394072025213805,0.256210856086506,0.360652181293056,0.256210856086506,0.180063145238119
172,-3.72124564995844,-2.9935607821427,-1.93542196621609,1.22426957369459,0.730231441736602,0.16203777542707,1.49883598907434,0.647257804603603,0.0458344155176837,0.647257804603603,0.533237958500717,0.00871678211197426,0.0458344155176837,0.00871678211197426,0.0262562406653536
173,-1.91658740200896,-2.34375659688614,-2.15082936038041,0.170981345562916,0.193538801445728,0.168946035933004,0.0292346205305053,0.0137736752681388,0.0241142256978512,0.0137736752681388,0.0374572676650489,0.0184055716548171,0.0241142256978512,0.0184055716548171,0.028542763057476
174,-2.6850677888007,-2.90939740500057,-3.42062817565684,0.957693075305353,0.497929886176657,1.04717351345676,0.917176026487824,0.43642150585687,0.887232840294004,0.43642150585687,0.247934171547899,0.484958459046729,0.887232840294004,0.484958459046729,1.09657236728537
175,-2.53045181665134,-2.5173995508571,-2.87666151973078,0.37063668762781,0.271375530876644,0.545304791495218,0.137371554215715,0.0405862678258527,0.0792212808380075,0.0405862678258527,0.0736446787585802,0.132690526174724,0.0792212808380075,0.132690526174724,0.297357315627644
176,-1.67535505326191,-2.07885352085091,-0.601150612568309,0.389836000914347,0.19248091649198,0.643031631756643,0.151972107608891,0.0536839547077729,0.0490564118147836,0.0536839547077729,0.0370489032135927,0.0251534341124469,0.0490564118147836,0.0251534341124469,0.413489679439611
177,-1.30909023055052,-2.29999296370081,-1.90528137805801,0.335879736660086,0.176560283367782,0.165992475572728,0.112815197498849,-0.00192371359625974,0.012797328289037,-0.00192371359625974,0.0311735336629116,0.0237333468032161,0.012797328289037,0.0237333468032161,0.0275535019467629
178,-3.09033412855191,-3.47910879601533,-3.59027010335684,0.966438971840788,0.762301264383041,1.04038900959325,0.934004286292679,0.673656988391773,0.932446071950139,0.673656988391773,0.581103217679983,0.789627642101655,0.932446071950139,0.789627642101655,1.08240929128243
179,-2.92809268943905,-2.31008856139345,-1.98827196670905,0.603861877522131,0.160741161643076,0.178728449070982,0.364649167124553,0.0420593115467287,-0.006146574220245,0.0420593115467287,0.0258377210463654,0.0198062550137972,-0.006146574220245,0.0198062550137972,0.0319438585073186
180,-1.8400109288363,-2.66288738370092,-2.34104029796422,0.246056899740734,0.200589312294081,0.252115280697498,0.0605439979100214,0.0278447030696557,0.0395587646551685,0.0278447030696557,0.0402360722066123,0.0446107807348051,0.0395587646551685,0.0446107807348051,0.063562114761178
181,-3.11313997778092,-2.0509502379147,-1.59647780052298,0.59346903632998,0.164062558509595,0.295599997240347,0.352205497082435,0.0171645392902818,-0.0672921149296552,0.0171645392902818,0.0269165231047141,0.032214494629635,-0.0672921149296552,0.032214494629635,0.0873793583684933
182,-14.5089131958913,-1.38177047422605,-3.25158843336776,11.5250108887768,0.383923528452903,2.73834579424152,132.825875986423,-3.31806869968815,27.3858378915674,-3.31806869968815,0.147397275699727,-0.470928267019398,27.3858378915674,-0.470928267019398,7.4985376888402
183,-1.36886936765526,-2.93415128948267,-2.11834212585267,0.255198026004664,0.335941195582118,0.168195278389907,0.0651260324766769,-0.0233369052522241,0.0137116595365522,-0.0233369052522241,0.112856486889143,0.0340975308892896,0.0137116595365522,0.0340975308892896,0.0282896516726585
184,-2.03752829786254,-2.10758255319582,-1.91548047858979,0.212111313646193,0.235841100736081,0.185640308257111,0.0449912093767138,0.0112440891736659,0.0119013771315461,0.0112440891736659,0.0556210247964065,0.0347625097829369,0.0119013771315461,0.0347625097829369,0.0344623240497953
185,-2.23323750074659,-2.24248785285953,-2.13333647830497,0.303362152356683,0.17072289945262,0.175532529643911,0.0920285954824796,0.0190017326834822,0.0369915522583447,0.0190017326834822,0.0291463083975095,0.0244783229618434,0.0369915522583447,0.0244783229618434,0.0308116689631906
186,-2.29498301561731,-2.24965881847397,-2.20180581771895,0.384776155029911,0.222712972648874,0.204874674115525,0.148052689479602,0.0438345397511763,0.0504325869606602,0.0438345397511763,0.0496010681860981,0.0247058854613976,0.0504325869606602,0.0247058854613976,0.0419736320939425
187,-1.6734109445147,-2.34889708511535,-2.11777634156611,0.213494225822241,0.17076401001225,0.195167499009357,0.0455797844594381,0.0147316102533247,0.00608126949575492,0.0147316102533247,0.0291603471154639,0.024770795975306,0.00608126949575492,0.024770795975306,0.0380903526695674
188,-2.19060369291294,-2.62687329733664,-2.47722991027383,0.276200845116376,0.17529571053624,0.249898075539928,0.0762869068430001,0.0326185862617424,0.0527244657601684,0.0326185862617424,0.0307285861324052,0.0359695238303816,0.0527244657601684,0.0359695238303816,0.0624490481585595
189,-2.56853353613011,-2.89212305761792,-2.4513761596007,0.452117569202093,0.354215695193073,0.383712526105305,0.204410296381209,0.0828363634310684,0.0866285389070329,0.0828363634310684,0.125468758721112,0.132426515393044,0.0866285389070329,0.132426515393044,0.147235302690114
190,-2.24315649477053,-2.02260581787272,-2.23455330888551,0.281185717402492,0.196017539959962,0.212305781647361,0.0790654076711543,0.0152199861636469,0.0492928800940756,0.0152199861636469,0.0384228759719553,0.0291236471693196,0.0492928800940756,0.0291236471693196,0.045073744920897
191,-1.8138212154263,-2.74160387324812,-2.65393464274388,0.164532622907824,0.298931705127433,0.467239422820817,0.0270709840009282,0.0169076571417,0.0214111228536171,0.0169076571417,0.0893601643303944,0.125354530404664,0.0214111228536171,0.125354530404664,0.21831267823793
192,-2.85826753540588,-2.71929024238359,-2.35782224557027,0.79808949602263,0.327138780921442,0.266922236880804,0.636946843661656,0.226250909921524,0.18320149831039,0.226250909921524,0.107019781982767,0.0780087662467399,0.18320149831039,0.0780087662467399,0.0712474805414518
193,-2.92798057429006,-2.48456118305171,-3.08258481073982,1.23661601964204,0.28032448631447,0.877497652277101,1.52921918003532,0.119989499263169,1.02104190553638,0.119989499263169,0.0785818176274716,0.149310564656177,1.02104190553638,0.149310564656177,0.770002129751823
194,2.5229794456733,-3.05237885349163,-5.75289986762436,3.05940654699114,0.480633401829373,2.60365734208922,9.35996841977226,-1.29668285250352,-5.93351254756605,-1.29668285250352,0.231008466954076,0.833002092563341,-5.93351254756605,0.833002092563341,6.77903155501513
195,-1.8836885040646,-2.36933178049273,-2.03467150562736,0.178399068791486,0.160745907984902,0.156184052738181,0.0318262277456694,0.0210187598667129,0.0226596884459438,0.0210187598667129,0.0258392469338907,0.0223409380903367,0.0226596884459438,0.0223409380903367,0.0243934583297228
196,-0.352536107303118,-40.5523407936724,-45.4803028661738,1.25680511958768,33.0921767192941,44.7606018640505,1.57955910862179,-22.4199988862695,-22.0238345298239,-22.4199988862695,1095.09216002099,1459.51026351243,-22.0238345298239,1459.51026351243,2003.51147923204
197,-2.87924860187304,-2.72560666133515,-2.70923601518005,0.576100603921519,0.229790009433779,0.437845958754435,0.331891905838739,0.0449389097084491,0.125079920926173,0.0449389097084491,0.0528034484355762,0.0813966606811679,0.125079920926173,0.0813966606811679,0.19170908359759
198,-1.91430286835583,-2.25266774233396,-2.1456340477247,0.267789597050322,0.175147833108137,0.194700569254778,0.0717112682883738,0.02076201439569,0.0302803105137496,0.02076201439569,0.0306767634424757,0.0240554276554362,0.0302803105137496,0.0240554276554362,0.0379083116681346
199,-2.21677422058232,-2.51344185813387,-2.36722843088562,0.344920046779727,0.332389972873933,0.393331955512762,0.118969838670529,0.0972857551122679,0.126679855371242,0.0972857551122679,0.110483094067134,0.125811266492797,0.126679855371242,0.125811266492797,0.154710027227493
200,-1.59082204062337,-2.0473954902506,-2.02151132500779,0.207210944276963,0.224734478179342,0.183300727792985,0.0429363754281507,0.0162459145928841,0.0228850590497885,0.0162459145928841,0.050505585682541,0.0345162002942242,0.0228850590497885,0.0345162002942242,0.0335991568094381
201,-2.17630790334031,-2.19356680165407,-1.89854014764981,0.203236129272456,0.273241416661137,0.188899700484848,0.0413049242416505,0.0285754576068262,0.0245877933996108,0.0285754576068262,0.0746608717789852,0.0150441534680996,0.0245877933996108,0.0150441534680996,0.0356830968432654
202,-3.17638156139836,-2.69571667435753,-2.37690319259761,0.888838385508021,0.348109610440335,0.228745795082585,0.790033675552505,0.25953340043135,0.153073002005387,0.25953340043135,0.121180300880922,0.061309941134167,0.153073002005387,0.061309941134167,0.0523246387679638
203,-1.15838666570994,-2.34943822660914,-2.24589617228228,0.711747060944436,0.199295724006379,0.279408033736572,0.506583878763042,-0.0671554364104895,-0.117352187596208,-0.0671554364104895,0.039718785607227,0.0469165405116109,-0.117352187596208,0.0469165405116109,0.0780688493165371
204,-2.09007624102023,-1.91116423014455,-1.94057760657907,0.200431380400837,0.161442320915708,0.157580919314251,0.0401727382493851,0.0206031438017802,0.0255054826960363,0.0206031438017802,0.0260636229826505,0.0227351298578754,0.0255054826960363,0.0227351298578754,0.0248317461319244
205,-1.82584280371815,-2.17144522783895,-1.99491242134438,0.214222596268078,0.153561089496145,0.159921758619996,0.0458913207518358,0.0173361098894475,0.0235670211175788,0.0173361098894475,0.023581008207243,0.0219766044026136,0.0235670211175788,0.0219766044026136,0.0255749688801124
206,-1.98015878547333,-2.48900755339234,-2.028098855805,0.227205517480659,0.230169653017697,0.214638482331509,0.0516223471736542,0.0268209707709099,0.0258422478334974,0.0268209707709099,0.0529780691702873,0.0435810539320525,0.0258422478334974,0.0435810539320525,0.0460696780975733
207,-9.95687927461602,-2.30473896169054,-2.27903189045029,8.00561963743379,0.276199507551454,0.300299879352991,64.0899457792655,1.82823642339679,1.93550233853464,1.82823642339679,0.0762861679716659,0.0789973469586114,1.93550233853464,0.0789973469586114,0.0901800175394207
208,-2.02090382006539,-2.66308367502809,-2.43786776460276,0.197560847239159,0.290256100068375,0.340742729872773,0.0390302883618544,0.0449889294591168,0.0557538639221411,0.0449889294591168,0.0842486036269025,0.0945018959569204,0.0557538639221411,0.0945018959569204,0.11610560796115
209,-2.1695160563692,-2.36997551620111,-2.22826507533725,0.310955537670042,0.201840905402622,0.256049129951705,0.0966933464076648,0.0499904740101254,0.0696969234173828,0.0499904740101254,0.0407397510937503,0.0474169440370407,0.0696969234173828,0.0474169440370407,0.0655611569490252
