"alphaW","Original.Est_B001","Original.Est_B002","Original.Est_B003","Original.Est_B004","Original.Est_B005","Original.Est_B006","Original.Est_B007","Original.Est_B008","Original.Est_B009","Original.Est_B010","Original.Est_B011","Original.SE_B001","Original.SE_B002","Original.SE_B003","Original.SE_B004","Original.SE_B005","Original.SE_B006","Original.SE_B007","Original.SE_B008","Original.SE_B009","Original.SE_B010","Original.SE_B011"
1.15,-0.363244372252413,-0.760862346900434,-0.811732507728192,-0.734730189275411,-0.37050253883719,-0.976633448646617,-0.713935571229914,-0.585050204838925,-0.743045035403707,-1.12072918016832,-0.998875869507325,0.199065087107771,0.210423150461846,0.215848455951881,0.217380541053879,0.198521833438858,0.237407591191434,0.213991624937015,0.207060669591083,0.213228647689106,0.223131582260272,0.212943553237008
1.16,-1.17759948401689,0.16322255731825,-0.57144340556802,-0.794518717813402,-1.16158818080506,-1.15364154609198,-1.11770548574659,-0.751679111998375,-1.16444011907215,0.340157754575142,-0.583374188271653,0.218195102527183,0.199532095184451,0.204053324698418,0.222765494406101,0.232232653439976,0.237461964812537,0.235657733209502,0.213650832022241,0.232027882799838,0.200397670551728,0.206732547226151
1.17,-0.780845043959283,-0.644137775383323,-0.409103326638641,0.248543125115984,-0.745581098077218,-0.663620992693893,-0.996744343094006,-0.980491495371809,-0.593558404369053,-0.985977455706814,-1.06658966782797,0.216342163343,0.196905751114302,0.20989994476906,0.199615526257789,0.221445409603135,0.199260966070377,0.217209148589313,0.215763661886608,0.210606325859058,0.214446702417938,0.219930614518704
1.18,-0.951885863346503,-0.608808568089065,-0.878256596222428,-1.05771552538667,-0.972917379921972,-0.907064995266957,-0.997061672743949,-0.915500986986249,-1.02222143628093,-1.17072389991372,-0.97723231084107,0.21246677344194,0.209358680727118,0.210704798703662,0.22093865697994,0.216285076735381,0.21065804967599,0.216914736760098,0.214779405016011,0.220088333276752,0.23336893534296,0.216665763479041
1.19,-0.973465511772768,-0.941057067549108,-0.925850363739054,-1.0126349107615,-0.939348136239125,-0.858049229483263,-0.59547878802175,-0.515994047359262,-0.825821751980182,-1.02467917547267,-0.853792625380819,0.219404797547021,0.2157570650976,0.21455199493956,0.218956042094523,0.214663036391953,0.208898440953607,0.212385702414594,0.208966304475499,0.224486834352906,0.249895719916525,0.213125532650193
1.2,-0.00254820377958054,-0.745910613432619,-0.848665306500016,-0.826512952928323,-0.879176781281768,-0.894323908081369,-0.9431102901321,-0.780260543279416,-0.339221301759082,-0.957312914251856,-0.888790514029153,0.207563420575259,0.205875670721236,0.215163165627833,0.245462119071154,0.217089005163333,0.226796449371562,0.215620620285107,0.210958761943003,0.195621418367995,0.215875646404859,0.217953682859512
1.21,-0.251684182934051,-0.766417713281144,-0.825314009853494,-0.828764437225483,-0.81946206672271,-0.869249044731134,-0.896946206798947,-0.982225345801113,-0.845232748005532,-0.86515458914453,-0.623215899040438,0.198357605519388,0.209997760911563,0.212480554512118,0.212740813290994,0.213013639098454,0.215736921968091,0.216135880554025,0.216791920764298,0.214433061263469,0.215616506060685,0.208972120963701
1.22,-0.928894468315936,-0.689177138257112,-0.111046732959836,-0.851616446768058,-0.372716564212004,-0.692603560579061,-0.6469126465885,-0.556940290741786,-0.673361514867109,-0.682676484439234,-0.632338282691223,0.214524877963286,0.229884410652394,0.217317810392933,0.21183081332755,0.202642567775221,0.222229402561591,0.226409461085825,0.209455484543794,0.224167945109874,0.227062370316952,0.222977046264912
1.23,-0.862729427073065,-0.676740738171576,-0.0757566103091418,-0.911060234224825,-0.863176192201323,-0.911714167299988,-0.373211508003877,-0.649011738028998,-0.15805923945261,-0.961508063148175,-0.555704286536183,0.219872574303381,0.224626115689259,0.205538244208314,0.213100867641163,0.216828706296672,0.218061319383885,0.208468219839662,0.230772858920466,0.197977053757557,0.221323156462841,0.214511328230131
1.24,-0.840904118736224,-0.83550758838653,-0.84405442821397,0.232612932344524,-0.960065178218582,-0.628619075083219,-0.834967026125516,-0.844968781243277,-0.826436430075479,-0.622644628428706,-0.847630660263594,0.216496331733409,0.215978168878053,0.216092346505261,0.192945700317241,0.221866781468995,0.228156429431617,0.216401827563705,0.215272328207695,0.21602954643717,0.224346631503907,0.216313199324814
1.25,0.177004463310638,-0.10004092643086,-0.55820098901031,0.311893452076302,-0.337967581582985,-0.65371287430312,-0.530974692509528,-0.205994999387674,-0.754718801051237,-0.637823260817236,-1.02552603714527,0.199646674769196,0.238350398020524,0.218382060190829,0.201705748225324,0.201826471096191,0.224298100542308,0.195541842263429,0.217554001407806,0.218004879101043,0.225193995376091,0.233725053500615
1.26,-0.369503757941385,-0.309258944329667,-0.764401277210332,-0.166528525321679,-0.459611187549526,0.0764964718589713,-1.71258946988214,-0.166536228149936,-0.398677831072817,-0.0196924642662302,-0.295389489302211,0.207752293266764,0.198768394633839,0.223232330326177,0.199287810813004,0.243144072055188,0.201472490854706,0.314847583226128,0.199265358207974,0.206009863373086,0.197727295915759,0.206414300713398
1.27,-0.864980062130232,0.00496416696859403,-0.58026036134363,-0.646034967565012,-0.791868847655243,0.00175516851575833,-0.563918008598665,-0.497084806452888,0.00545739751588822,-0.491746030945714,-0.237648058490726,0.216546481101267,0.205953465919877,0.218674461801893,0.218580524545202,0.214989856333111,0.205565229229976,0.222579880847935,0.217318121280329,0.2064027606973,0.215550661216592,0.210890301994821
1.28,-0.720853904355295,-0.220553200031874,-1.04712039146253,0.302193447905707,-0.834130149635818,-0.631068403548862,-0.448062058411085,-0.302250027210033,0.639398825591057,-0.657764230369363,0.648173631673697,0.210233055651447,0.217954335457139,0.230065912334501,0.202983993862015,0.217898304672249,0.205497450348195,0.210529506205685,0.212449187223615,0.19784801656343,0.205009781588418,0.196912673112998
1.29,-0.470262166782377,-0.618540603272915,-0.474340617065854,-0.667339535716544,0.602665517193051,-0.589828556724091,0.237787424477164,-0.536386906311525,-0.849480032740906,-0.34669025768171,-0.767137883298113,0.225938482251635,0.222212974006235,0.219175347785227,0.209862867016263,0.186643784219295,0.204024877960492,0.214677180096459,0.225921577629571,0.256320788022742,0.218116986410533,0.215884457361258
1.3,-0.465030153643626,-0.707842950542853,-0.214051391761519,-0.460997168067887,-0.701847374114747,-0.595263333456101,-0.775888213416736,-0.89341269668999,-0.512656578656706,-0.363662586911546,-0.720611267100608,0.219080781222462,0.216534602275206,0.206376458584897,0.219655892238988,0.214467957938411,0.21684586339035,0.22402822262961,0.213857708895793,0.211290576558686,0.212184718036505,0.212208523155489
1.31,-0.527525007853358,-0.412258121578483,-0.45954783929866,0.021997449938434,-0.462697999102685,-0.588125405597287,-0.422308912736122,-0.496756730391115,-0.694025180298573,-0.366660245022294,-0.706539441604963,0.204548467966964,0.219632742251061,0.218777405878656,0.198342963396268,0.242640502000109,0.222463534543056,0.194121325638168,0.235297054850391,0.213283081450359,0.22628387429084,0.214652985172113
1.32,-0.385628096701672,-0.64261465775499,-0.373756682139036,-0.249228634059914,-0.405030660903795,-0.385178264530297,-0.674715634645044,-0.449696122959842,-0.433564100865208,-0.436729290040667,-0.686706639851276,0.217306018806147,0.211820309088978,0.219414287266338,0.208087564309698,0.228788069890264,0.219587112748443,0.212964822304152,0.222529411600997,0.219570138337565,0.221781726936419,0.215293074041886
1.33,-0.293448835326754,-0.137522730206145,-0.359593453458765,0.256797011708412,-0.327342513132131,-0.517123681490783,-0.193111062561379,-0.442477193829983,-0.426298844928557,-0.336955857988548,-0.102732308836946,0.209440087204001,0.205188501073892,0.217867393033601,0.205291547504886,0.218337650381447,0.214007670397984,0.190430212470996,0.220122044424227,0.222006431352172,0.19702685999749,0.205634725090511
1.34,-0.31449467542723,-0.364829628904701,-0.176838714346233,-0.41419451503729,-0.573108244129791,-0.338090917402626,-0.314343503770651,-0.546019383877683,0.0423625081802486,-0.669316533634863,-0.384439588813887,0.209630303524533,0.216817513243146,0.227915834612235,0.238309120078817,0.212862508645714,0.218123898634674,0.22132879465487,0.217488254129971,0.212874567492357,0.214720743319327,0.201970348250714
1.35,-0.102517085831717,-0.475585642438937,-0.195987840962712,0.526763279425026,-0.484372968674651,-0.0283501754163018,-0.431387496857542,-0.33685375795212,0.575013914477574,-0.212784888666021,-0.338980116955909,0.206486726170174,0.205921791315743,0.201258253511457,0.196116602648593,0.245105830404962,0.213635992240781,0.213514789453083,0.217723152534932,0.213831351952253,0.21851104221917,0.226160480250223
1.36,-0.201959403589311,-0.637124590594335,-0.191366760539925,-0.7524184604884,-0.278264268524563,-0.463233744135808,-0.475208560878579,-0.297022840476896,-0.515974699213568,-0.214781081719165,-0.408069021874633,0.226509563219298,0.214512381137867,0.212570188427143,0.225566116188117,0.210547690996481,0.215625353124331,0.207756388738967,0.231232082109598,0.210642429428692,0.212768294268343,0.229152139642159
1.37,-0.280678818939703,-0.51691435842736,0.242860659742555,-0.223231839414001,-0.080810447830598,0.169640660820151,0.169923486239948,-0.0863239913920539,-0.130133711285128,-0.221118480689282,-0.470638039133425,0.221615553129385,0.208249788916522,0.215405053875052,0.217260570256624,0.21774711138081,0.20910321990687,0.209093913212737,0.19775883875202,0.217297980275293,0.213420802400668,0.209797005303205
1.38,0.144995227014159,0.521618937226408,-0.0482356716043864,-0.449258191321756,-0.15101608326075,-0.40729232058469,-0.215829049277985,-0.300171253346783,-0.184126454243008,-0.375433903045293,-0.197883148562754,0.222995689265859,0.214424463843887,0.222418442403094,0.207764843979442,0.211855489559032,0.199963512213223,0.196214619830544,0.218757445770733,0.217682771834324,0.242047509804567,0.205512467342371
1.39,-0.306319144469525,-0.231704810065236,-0.256282017902112,-0.247723131752894,0.0497332646022654,0.0382258207934524,-0.250595359126612,-0.506085375723284,-0.426116538248375,-0.139046212789995,-0.234145127299008,0.211964494137424,0.222173998916315,0.225194742636767,0.211829800114816,0.218307680903492,0.212307485399342,0.225301656278208,0.211053845464576,0.208097150424122,0.213816145026998,0.198546436929688
1.4,-0.201155172818579,0.25010860595105,0.0126448340057518,-0.303519574309848,-0.204392852341971,-0.167397782534605,-0.201970709453676,-0.466891469855749,-0.120200989041084,-0.440330939422106,-0.124156616751538,0.216021421324138,0.197806723294838,0.204198466700888,0.220367568298392,0.217506986968327,0.20798609493468,0.209925528640521,0.215471435868721,0.214999999928865,0.210955260780969,0.210247129059951
1.41,-0.120620931562515,-0.24764739241786,-0.51605155558467,-0.219760619871115,-0.130931307661705,-0.24698949387047,-0.184217365565435,0.00401042445739591,-0.354604980209962,-0.134300091735372,-0.145984955607144,0.218599861986132,0.226578049711316,0.211125259406856,0.222481457357442,0.220428469485121,0.221078266017507,0.224308375650145,0.19784033532573,0.201839977096452,0.219608036296364,0.2201091875396
1.42,0.415715295691724,0.383994989478956,-0.161326402790541,0.0641517545986653,-0.241286160254838,-0.367524688697218,-0.122501684528811,-0.103508127772004,-0.322921790059003,-0.300429525940764,-0.141606930587283,0.202197494844065,0.184823243746646,0.218986500376452,0.207485055226429,0.219832230331804,0.220085101147014,0.219774882150048,0.21948888802007,0.228316734667273,0.212513425887229,0.218687527304076
1.43,-0.0206114979632078,0.121948707278552,-0.0790542740323899,-0.230545855423775,-0.171568763190383,-0.0187795223954115,-0.0602748872740715,-0.0177083879541324,-0.329180134839906,-0.32996104597597,1.30620689714349,0.21726414601827,0.205288593235408,0.211009003246423,0.212988645179554,0.221561200049498,0.208284350257915,0.217642296384042,0.207771037859337,0.208967734241033,0.216532367212248,0.199594619132774
1.44,0.164166094934719,0.284442425117555,-0.279965883918717,-0.056584015962844,-0.293334548877025,-0.287983555280381,0.00364380100917838,-0.325849019626596,0.288806184316924,0.319769751527761,-0.0785431091920101,0.211187206193716,0.222073111942543,0.215923489548211,0.217058114258724,0.208670751360684,0.20937283118957,0.192570468809318,0.222484679187893,0.204494490963897,0.20678108500697,0.221029976598629
1.45,-0.697407038156775,0.471339944811739,0.578124391576475,-0.2206911346379,-0.283677609554734,-0.327473023762339,0.159807630503389,-0.339513096546745,-0.384914064748573,-0.253860779952287,-0.0424228401977985,0.232890232504246,0.210216803853627,0.205279218652889,0.219936213399405,0.208196048203342,0.208274713051622,0.196695691496052,0.208888975364593,0.214910975400084,0.213900579958168,0.200989489505276
1.46,-0.334797156512827,0.258507036694139,0.133519268554163,-0.263693371412063,-0.198736532506596,-0.402060610689468,-0.113231055486119,-0.201796437220691,-0.216955358180903,-0.370079621663,0.15144053355568,0.210503625182508,0.20563791997906,0.203283599204456,0.212794831477917,0.220634726891065,0.213363148746682,0.204297194282983,0.218549003713406,0.215368313092458,0.211864318244806,0.203304604823847
1.47,-0.106330222179122,0.216059628999239,0.233562745141086,-0.265927714264402,-0.471491036993809,0.234526900953363,-0.248612754980584,0.238376664530385,0.204348359067019,-0.0153330621474838,-0.550282688935627,0.198746450799519,0.203464466260739,0.195623733785781,0.209166563292839,0.232310398526424,0.196752901471675,0.218519118965569,0.199666814218716,0.199376884049724,0.220712398423543,0.212893767495495
1.48,0.0421494875067616,-0.0183457219505743,0.386448522154656,-0.218036743689281,-0.0852563705286312,-0.0371821194311863,0.876673537614044,-0.255825653898158,-0.0572323335713818,-0.0376758118375198,-0.0286628124684596,0.223016488769475,0.206343422121174,0.208244793683522,0.205814756683418,0.235990651840993,0.220651428305319,0.202745843732014,0.220497262119168,0.220695373465166,0.218681467992726,0.219890496742445
1.49,0.288350212090223,-0.283415089211086,0.160948833497743,0.0243345258052656,0.718158664259953,0.0466774360146994,-0.0055124408818846,-0.00515643957542693,-0.193602059296405,-0.273110134648378,0.194707229169577,0.20555618032732,0.214878158550327,0.217089498678628,0.205533923197795,0.179071327183588,0.201620237409402,0.220574831962255,0.210467881738095,0.227911599378203,0.240744550734146,0.213053613467219
1.5,-0.113124943590011,0.349709735917232,0.506984838827277,-0.0257901052773174,-0.050987861299042,-0.397893641599402,0.518572047245563,-0.204090887754963,0.485517679618463,-0.255192524462026,0.251192915436161,0.210356832525084,0.204905860447784,0.21361709288804,0.222113641826009,0.220165554784536,0.215383250163347,0.205687103036844,0.220227717104908,0.206207512085788,0.216226436818411,0.195383228888262
1.51,0.0497203205264808,-0.227525511520644,-0.04288940568137,-0.0172979598751864,0.188204815670231,0.31495972730469,0.796430543477594,0.188166821974089,0.161070873179539,-0.0155551415204549,0.146446899357414,0.21973873667566,0.213547167467,0.210581209868986,0.197459722948272,0.209232185093622,0.203709054375427,0.237976185209384,0.209222141384871,0.208165796675525,0.220158968929537,0.219185586927191
1.52,0.190782397986089,0.128144188708966,-0.0759812629385138,0.724303026682821,0.254552627376109,-0.00414200005692341,0.428228726197576,0.122353520640153,0.216366622978706,0.0535678447188592,0.138855264486709,0.222954293268265,0.215908069793044,0.218407413203801,0.208177603675691,0.194043975266991,0.214123602324507,0.211839496893618,0.22174276127859,0.215887236887272,0.233075726070968,0.213155651478732
1.53,0.0798494244289227,0.681467082840959,0.0241286523431011,-0.127541304624974,0.0251570240825076,0.39979684298401,0.290995593504299,0.0795258089668721,0.384595942095516,0.155243925275093,0.375629904662055,0.223388816422256,0.223016173947609,0.223783965680108,0.211359852904806,0.214022645529681,0.220558827209237,0.230664704042287,0.221989718349066,0.210230452947858,0.220547236649585,0.202097071481358
1.54,0.312325807139119,-0.181220563944094,0.273067091102146,-0.0693359137305553,-0.107892979917279,0.395244905234545,0.0828623492620402,0.838798910283387,0.104431672274546,0.423174495879819,0.119222001396787,0.211059316275528,0.213081533748801,0.211443955017322,0.205690651015113,0.209134687818044,0.21852192248698,0.234749301160213,0.181750698851554,0.225270353705253,0.201988226181976,0.217939296196182
1.55,0.0583594975190119,0.271937057720577,0.374008673208546,-0.100337583615835,0.464942842281927,1.05260783695731,0.376545913558023,0.0113976818244195,0.541560663386418,0.459964979323073,0.561425632705129,0.204989836432248,0.215660314977032,0.217582279951516,0.211877175768807,0.210558237619948,0.185770486183678,0.21037211915195,0.211045929977154,0.219517227798128,0.210880328960753,0.206766877680425
1.56,0.4300003086475,0.810381232344193,0.428738319256612,0.363424395140624,0.1063323521128,0.227395166541865,0.125615276918662,0.246020067235727,0.665600958381575,-0.0158629428376172,0.729842558812104,0.209752473959444,0.196634550307935,0.208205334288003,0.214997678644577,0.220976150165844,0.214769843340354,0.218597915132691,0.222559513106073,0.208761286987193,0.20993664902966,0.205982336832053
1.57,0.275316100589388,0.161692407209175,0.282334607942335,0.0207158413698085,0.406364670068955,0.400876910128833,-0.0458436366066589,0.488026194366615,0.365348765631386,0.173261222659662,-0.0978706783362618,0.221941035000391,0.212546154384888,0.217422297671434,0.20335267873983,0.207937542075879,0.213438535073401,0.213937496591586,0.227187451434945,0.224325291592402,0.227190063692492,0.213606105355981
1.58,0.443119942694561,0.983630573027025,0.562142669845266,0.388489998689186,0.261841653723959,0.49202685789753,0.116746272150529,0.586854436944758,0.115740981009542,0.281421114806306,0.0244094136256432,0.20241678729531,0.226128876796123,0.217371377083476,0.223203645904822,0.195064103034157,0.217902546623908,0.226052312826262,0.194653621032969,0.215200843339561,0.222283294573687,0.223035977572331
1.59,0.0733308458459384,0.126461676540887,0.426393156767065,0.0659679439414997,0.191403037417707,0.103025473519219,0.473756197916848,0.0211589524440392,0.224762979041442,0.20954136191108,-0.0474393856027182,0.216593914551273,0.221556221263924,0.226758494952636,0.207224852875791,0.207328257263092,0.221333721675117,0.23159697089695,0.204788515836742,0.218615937800322,0.22478195723006,0.197445527197176
1.6,0.413861030932656,0.422824010120715,0.194848046416086,0.381602671130603,0.539658024827318,0.649129374042157,0.384540620054743,0.220300484672423,0.783179322817781,0.288367620172814,-0.00326800404397476,0.22786198097584,0.205697528793406,0.196622446925489,0.219951349329344,0.224709146854795,0.235368968905432,0.225982105737821,0.220928728733251,0.229838718982098,0.218365945693529,0.221769537035474
1.61,0.343394760663284,0.545438801141432,0.425400862063409,0.165588923291873,1.04840236142292,0.280182377003509,0.255921124237114,0.0161351594124152,0.452197371928897,0.513734808807681,0.416912839180082,0.208270237512513,0.193017251281292,0.195885129853638,0.218353819670953,0.211055351785039,0.206223351751237,0.212705782296422,0.218888948276434,0.212278320881689,0.215864978811302,0.225102888544067
1.62,0.160961277837143,0.408652957921481,0.349400322306749,0.432931220907557,0.370779750691482,0.325777713015068,0.412119658378902,0.136049330852888,0.19825655352936,-0.35506135020295,0.523016924711624,0.217740871040778,0.217084449738843,0.221738237233898,0.22001292217265,0.22103955503662,0.226129831305165,0.223060832097844,0.211811930374745,0.228311447320118,0.215243074443902,0.213537615894877
1.63,0.408896031984185,0.647888125660668,0.36260205330335,0.417169392014158,0.789993773120189,0.136337148230044,0.518792184120048,0.405808654570352,0.789631895932977,0.789978223378057,0.243174276287099,0.221744913190991,0.196179371382589,0.20995689937797,0.219562682398579,0.200442462571161,0.210246691088508,0.216179950890702,0.226261361147421,0.199316902465997,0.235059269497098,0.211383485088987
1.64,0.216738186260766,0.277427690489753,0.480290673674537,0.501366250884767,0.246874877912655,0.126563062334452,0.547493594565882,0.35491899167385,0.690553660478031,1.64663079932729,0.318486592498657,0.217636081317862,0.214258798755832,0.225690128157741,0.209412387950796,0.215124054845883,0.211901779365053,0.213824436157819,0.212773991239321,0.199033508393023,0.204831557395374,0.214279337911773
1.65,0.498111367850787,0.229326448680512,0.520404925381925,1.10803493371485,0.30496020625053,0.461262872650551,0.742552016119208,0.873766575905438,1.27044759322496,0.499377730963484,0.489300278612394,0.21696347170602,0.203912090731831,0.21363500577146,0.226061666815813,0.219218517166374,0.22561403891397,0.191838814351991,0.270689470746202,0.22869892294323,0.227755337965386,0.201137585935939
1.66,0.950649126215255,0.575189620656949,0.273820183696281,0.613946176151512,1.37835531434122,0.306534775780062,0.585518678258852,0.975982126587524,0.940149748793719,0.1920033524329,1.32277618442585,0.19263590670974,0.226223957636011,0.22248692242473,0.216184306885444,0.224386105489549,0.217906164357888,0.211172372453865,0.188775889972545,0.240049197388615,0.205059758023921,0.228369877271264
1.67,0.951666948792955,0.356360441918773,0.233987169113759,1.21253609627147,0.963223607526488,0.337797966179538,0.83090994542752,1.16639089510821,0.247691668661071,0.500158219739175,0.820420133786955,0.199412350863571,0.229711841806043,0.221776381158147,0.206394460268864,0.187541915302874,0.220928299507124,0.221253395324496,0.188748588668862,0.213796394022813,0.226602740943717,0.215348566450896
1.68,1.14786119782687,0.45516911072873,0.239852338387078,0.257495070140757,0.460340146042228,0.238901688991002,0.585050702809483,0.299088744709337,0.208844116764416,-0.22797481427406,0.31799916883059,0.209837920785807,0.230378771420143,0.230567476421001,0.226681377990655,0.207706018673646,0.221176828670635,0.18999834916348,0.218466813543231,0.214870036811427,0.203083227904664,0.218466000123414
1.69,1.19677985610128,0.824968178678648,1.27180781035269,-0.0661442210932981,0.0924741188560255,1.06810399975359,0.417820685374807,0.620857076118108,1.43008857834866,0.120080514988766,0.585678280805311,0.2110582705392,0.225905242197846,0.213214638413402,0.222962461539385,0.212067480254717,0.217983415170097,0.230572324339899,0.199938223967479,0.262246683136778,0.220732070939998,0.231455264031525
1.7,0.351074044726749,1.23614658095376,1.02473651921088,0.728715589346841,0.638618806305984,0.9797364499569,0.528522744049805,0.410658565755934,0.427367764959271,0.169970193209358,1.60431327281934,0.219037809824403,0.222443282344605,0.223085758128257,0.21253590861353,0.223373180113421,0.209500722408035,0.214270070533724,0.210347236155003,0.218143162379573,0.20301769231318,0.258570805756339
1.71,0.831292413728149,0.592499210035151,0.477187505637146,0.686662067639397,0.412162389569972,0.498125523162855,0.328171246493958,0.215568657805467,0.726281653430306,0.510374864172069,0.715746760166563,0.236028008541012,0.226710022031687,0.229223671273018,0.234031752631311,0.226273396218224,0.219766565478738,0.213650470130489,0.226614884328061,0.203393271731065,0.220787287855631,0.195321118945895
1.72,0.380787845352368,0.609398783050949,0.574793961344006,0.785829073738113,0.824426437539665,0.624699463337891,0.405083063656073,0.755157354599662,0.711030094543441,0.970864531447123,1.29123713246347,0.218393100874718,0.227864388078147,0.215836354633871,0.196404595397064,0.237392700874211,0.226445269983849,0.22029982868354,0.239565197371056,0.232300981273366,0.243402917885903,0.25165766642483
1.73,0.592590215208444,0.421688475350042,0.439456826976898,0.675125989043712,0.51037667963475,0.566591856016383,1.1302060658714,0.661892890129007,0.467447303254132,0.444781318493865,0.826796556470669,0.229762423024912,0.220729605915992,0.220302556767582,0.225423510715522,0.230430313783644,0.228969665803302,0.194512057242797,0.228142570892619,0.22455608468314,0.204732451452379,0.232715000933934
1.74,0.360135637048569,0.377655500331641,0.0709759553608436,0.877019973033594,0.627004100002087,1.69965749564273,0.515290170414718,0.692262346620538,0.363329498453922,0.47197550028856,0.627681555754703,0.226112744611755,0.235833284304854,0.210416558562454,0.225761030727105,0.230857224745745,0.255750233852577,0.22637826177378,0.231370099929456,0.222526872241631,0.201176035769393,0.22986608232998
1.75,0.453337478065207,0.455089054523883,0.691568309606662,0.728238423642241,0.430363433358413,0.870556881050482,0.621583487212132,0.63064750790653,0.573487053481468,0.617359953848562,0.679290291811477,0.219891896099524,0.219777507715083,0.230263099329857,0.228310285881697,0.221721804237418,0.236982954184294,0.236163781387925,0.224599831422508,0.232193756285383,0.232859028853398,0.228437362631259
1.76,0.492040603193151,0.452147128766527,0.517527285545592,0.646694543178743,0.766791388424309,0.590229236109434,0.932686909551803,0.3894145071107,0.930694944819604,0.888070442829857,0.147505606011136,0.228507257236328,0.224061106695771,0.222416472929189,0.226852602085007,0.22858926647411,0.229200537150301,0.217334266597608,0.212656223711495,0.229344467017656,0.216503314697416,0.221493199352178
1.77,0.859139417068901,0.734825016311667,0.478654419939698,0.793430755886828,0.568075339745527,0.662949894418006,0.993232003421554,0.569779544674785,0.823722415590033,0.656481978209085,0.987792436577722,0.235014923786716,0.231538004681265,0.227468759157237,0.229529492136074,0.223554442713609,0.235031364872937,0.22142950997264,0.194468140504546,0.236428075530608,0.221840255418319,0.254820752868088
1.78,0.637703627743076,0.517938113623698,0.381858036575159,0.755534801886104,0.734926073278004,0.52771780751926,0.464058585689533,0.507882905479085,0.537291179863891,1.62448830816087,0.603240748544244,0.225493415746032,0.243595501329404,0.217622779785931,0.231672532242775,0.22855518221524,0.21852369634253,0.207360774475825,0.221554385409724,0.220247452267782,0.269051682541192,0.225575746463275
1.79,1.22339619383898,0.839880246985351,0.678465901452655,0.653810432415117,0.409987115969055,0.744058777273348,1.08058741299956,0.766898158532973,0.879939782002179,0.669058177917097,0.379413113598426,0.236766882938824,0.235756525119382,0.238024299749948,0.228968547957348,0.236278356404569,0.182636876073206,0.215399403341861,0.235794980513681,0.232316259412424,0.232476590159132,0.198703613166037
1.8,0.772715922462777,0.636294500227387,0.797971184389632,0.601179678593759,0.82692952124011,0.750371639474683,0.687930882735318,0.995831506022024,0.425694462140228,0.536563123378644,1.13488009825161,0.232739560567191,0.21904912580388,0.235156112217703,0.226092654588291,0.234267667108172,0.23150207414895,0.19195612412334,0.241442369203778,0.231385502026317,0.229558650937362,0.276384275232209
1.81,0.574908851314055,0.597796674817321,0.689271063861751,0.620845833887348,0.828825468253223,0.287394568205728,0.606002910322013,0.823208407877648,1.05000072932444,2.07330720656746,0.566003948308955,0.222180364855776,0.223132753499885,0.213279145066143,0.223052839423365,0.225626235443976,0.214068169620045,0.221746286451562,0.238269764006959,0.249624976221439,0.297627931336472,0.229602070129101
1.82,0.667162179959113,1.16466713923636,0.712722940739718,0.846638102948484,0.676937527785814,0.749756865930501,0.914078027994527,0.961934292978351,0.801042967881661,1.29168674436268,0.941054676078018,0.225886354778543,0.216506287246665,0.233814316816924,0.225789264179055,0.231991116584435,0.2301900790378,0.215227736417943,0.218751909371114,0.228719672315409,0.257701163028666,0.221024918575297
1.83,0.583549167897752,1.2279332418533,0.667498633856923,0.390999983366643,0.448847181002988,0.702932484420588,0.964586011387981,1.61943222508674,1.48013648399221,0.678100749021788,0.973383538920863,0.231022262214449,0.248192618876404,0.208763746132467,0.218001087381576,0.217104058851184,0.213279131581704,0.236858972077802,0.188718694184886,0.214305350937642,0.222360351396756,0.23333602342438
1.84,0.911523121983653,0.678969561447046,1.54200478364597,3.01666658202645,1.0016391971842,0.689623322352368,0.981107079104149,0.883063713578692,0.930987362737464,1.0223893684536,0.634868616070447,0.241223273278768,0.229560022542767,0.220830155796771,0.28947249546272,0.243764780221286,0.22739757101097,0.240666395514899,0.232825244049422,0.231867108849002,0.219167471326171,0.225468055838362
1.85,0.707553140876823,0.935955322731703,0.770813623128198,1.53339582527548,1.34780938728059,0.596659982782025,0.772101345911993,0.699557391949839,0.61045507814684,2.62677106175048,0.543650840349991,0.227240305926596,0.236068341954031,0.211456310460284,0.217703456719888,0.22804208603407,0.224523767373363,0.205282630418807,0.228333040686527,0.208783717273803,0.387613615450322,0.215052086411508
1.86,0.44166712610997,1.60802332116155,0.705331544505224,0.556209039084469,0.684181979217818,0.637674930333124,1.17749294064885,0.831785950441071,0.696040752355974,0.970349554347893,0.927896894834439,0.219762748310737,0.246120799448405,0.225780912961762,0.230889314911361,0.218520294506026,0.22927303734729,0.247333929167731,0.238121539505118,0.223668545689483,0.233935152349058,0.220996813229556
1.87,0.953388761659775,0.645356748310584,0.737809311206393,1.45620367043265,0.722994089378415,1.03574582143677,1.30256351774371,0.966176626706269,0.890309790273576,0.577898407478676,0.692491093864513,0.249744939872225,0.220725330221543,0.227365732260169,0.285010479050075,0.225701250698715,0.234869481055251,0.228504840638853,0.242528011334979,0.232548700022346,0.222930736741473,0.234382480469454
1.88,1.20921257046587,1.04055674714368,0.744531817307111,0.856893355245434,1.29498719786825,0.73823146262859,0.611846943568767,0.763332398423968,0.689638646134393,0.996658698392202,1.3668852378186,0.231851157962752,0.203302442543522,0.226610743703898,0.233518683392737,0.229052058236805,0.227078299105481,0.227953185682164,0.225890660416034,0.230156455498389,0.235328286694341,0.245780709502431
